query_id,source,query_length_words,relevant_passages,pool_size
39cd28a8-3643-4074-9acb-60a31c67ab3e,popqa,6,1,5
e32a9a5a-e023-4f8a-9ad4-84bab5f96bed,popqa,9,3,5
b9f83349-948b-440f-a0ba-2808b51db449,popqa,7,1,5
edbfa517-0c81-4f82-b06a-5982843795e3,popqa,8,1,5
962022d3-f7e3-4f76-9965-7b5a7e30ebaf,popqa,7,1,5
f07330f6-6cb5-4887-bdc0-b903c6fd9721,popqa,7,1,5
d7a12612-8cc5-4680-874d-d7e583e01a28,popqa,8,1,5
7c0b50c1-956a-4385-9fc4-d60290087354,popqa,7,1,5
f87c6c0f-984e-48ea-a05a-0ed132f4a9cc,popqa,7,1,5
78760362-5a13-44ef-896d-cbd85141c4eb,popqa,6,1,5
39c00682-679f-4d67-9c06-cd82bc7ea70a,popqa,7,1,5
86f8c7a2-a257-4284-8c51-ee3f90457772,popqa,6,2,5
e4e419c6-866c-47ec-846b-841c73894263,popqa,6,1,5
16a11017-4870-4a6a-a561-2cdc43de779b,popqa,7,1,5
ded126dd-da5d-4e04-89ad-6e78694409af,popqa,7,2,5
04d55718-bb69-4d49-9d51-3c2d1a9b72be,popqa,6,1,5
6d05844a-aa53-404b-8484-8f3a7add4b0e,popqa,7,1,5
521c223f-1973-47b9-ac0a-b51971136d60,popqa,9,1,5
dfeb9eb4-be3f-4080-8859-0f70615d1de7,popqa,7,1,5
0f547412-2bf5-4857-aa9e-5d40d8979b31,popqa,6,2,5
377bb82d-c0c4-43c7-af70-c86c48d8c1dd,popqa,6,1,5
d3e7bdf9-25b2-4ec4-8084-299b6c16336e,popqa,7,2,5
0d2407f6-7dda-44ad-acb2-0072153ad946,popqa,9,1,5
b9d9f3b4-fcca-46e7-8c88-20b7c24e6400,popqa,7,1,5
e90778b0-b8a2-43f1-924f-748e292ee773,popqa,7,1,5
79d42c8b-0ef7-4996-bab8-e83c97acaed7,popqa,8,1,5
26e87f97-ae78-4557-a04d-6b49000336d7,popqa,6,1,5
1c68073c-efce-4852-99ed-870f8da60869,popqa,7,1,5
eb7091ef-6ba7-4d01-840d-caf96d95eb22,popqa,6,1,5
6e5bd4f8-d3c0-4edc-84fa-a7b4540dbd3f,popqa,6,1,5
e47c964d-f109-43b1-8239-aadac7845425,popqa,7,1,5
4d3fb7cb-4cff-4e7b-840d-0572c5175365,popqa,7,1,5
22447ed3-6ddd-49bb-9d9d-37c626b104c0,popqa,7,1,5
e9814e15-6fba-40d4-90dd-d8f08167d4fb,popqa,7,2,5
06444c20-be9a-4d35-8e01-e06512751ada,popqa,7,2,5
1f801a01-0b70-4267-89de-a7c3a77a87d2,popqa,8,1,5
bdff394c-1b7c-48e6-b64c-ee4c00031e04,popqa,7,2,5
1fdf7893-d81d-485f-bf96-c61a1c397818,popqa,7,1,5
c2e6c0e1-af7c-4826-b61e-20cd7d089625,popqa,7,1,5
58dc5635-5221-4996-b2cb-fa2938b92f41,popqa,7,1,5
0c7cb3c4-10de-4d14-bb6c-355d5a3db62d,popqa,6,2,5
ade96cd1-6c66-4cd6-ade5-83477deb98f8,popqa,6,2,5
12cf3408-f964-410c-8f62-ed71fe8e437e,popqa,7,1,5
434f54ac-3445-4ac2-ac9f-87a8bbf06e66,popqa,8,1,5
a77ffefd-f9c4-4cfa-beca-dd089bdf3baf,popqa,7,1,5
3157ac6c-236b-47c7-8de4-cee33de52e03,popqa,7,2,5
65e06f36-a88e-46f1-bfd7-461ad033741d,popqa,7,1,5
68ec1316-2fbc-4638-b2c0-fd6b7743afa2,popqa,7,1,5
48f937dd-a0ee-49a6-9333-bec9c51156fc,popqa,8,1,5
cbbc4f19-e940-47ac-b0a0-931d8a1c63de,popqa,8,1,5
baa6cb26-83e8-42f3-b89d-e5591973c61b,popqa,7,1,5
37de5060-ec70-4f04-88ca-97a14abae05f,popqa,6,1,5
553186d4-cba1-44af-81d5-cec46d5414a4,popqa,10,1,5
5dcd63de-3918-4b82-a674-5bc0dc55641f,popqa,6,1,5
f3f9e569-87b1-4c37-bf6b-1afc6efe3fb0,popqa,6,1,5
a364467e-22c2-4cd0-9e0f-191326c16af8,popqa,6,1,5
85049305-dbdd-4c8e-aece-058e02ed7372,popqa,7,2,5
8d5a07c0-079a-4b48-946e-97e9833b7bd4,popqa,7,1,5
7f40b320-07bb-40a0-b730-a246949d956e,popqa,6,1,5
b4e54d67-9104-428d-b27c-d0ef3f7bd1e0,popqa,7,1,5
ed3e6e65-13f0-46fa-bd4c-9f30a2e05e57,popqa,6,1,5
f879ffef-9d33-400d-af7c-09367fd88e59,popqa,8,1,5
93b954ed-7619-4c39-94d5-e579629e8791,popqa,6,1,5
d4897d28-d771-4af6-81ed-393fb0025d4e,popqa,6,1,5
e3899dbd-52c9-4688-86c5-fc626907dfc1,popqa,8,2,5
9b33760e-4f7b-4b19-a484-51f6d813e253,popqa,6,1,5
8f0cfc12-b807-471b-9d21-328d66752973,popqa,7,1,5
f0d5ab1d-07c3-4fa8-9bd3-16f05f374aff,popqa,8,1,5
1ebf14ae-2d34-4ace-b796-e3410561acdc,popqa,6,1,5
3d004be5-9f0a-4ec8-a18b-1d4139a26671,popqa,7,1,5
4f7b128c-8504-4fb6-9f09-4166412d73dc,popqa,7,1,5
65fa31ad-fef4-4343-ac99-059e5f33f3cb,popqa,8,2,5
8fd94d6b-93bb-4e28-89b3-02ef49bcf9be,popqa,7,1,5
e912a191-faca-4b31-ac4e-767f5dbf2a58,popqa,7,1,5
4c640411-7505-4b01-951d-ace97d189ec0,popqa,8,2,5
3e38cca5-16d6-439a-b3a6-d00ec01b2ee9,popqa,7,1,5
62485285-be16-4ea5-be5e-5d1ec7b3c0b4,popqa,7,1,5
b01b3a50-de03-4d33-b358-f9d9bee53ffa,popqa,6,1,5
1241595e-e220-4c3d-859c-9de77d45adb5,popqa,9,1,5
4b0b142e-1254-423d-bd92-6fc0b4419371,popqa,6,1,5
43369de4-f778-4605-bd99-83e5688111a5,popqa,7,1,5
5cccdf56-5753-4833-ae2e-bea20d321d8f,popqa,9,2,5
daac381b-0cb8-486f-9d18-10b31a9fda95,popqa,7,2,5
18a2bc3d-7bdf-442f-847a-f686c2b52c53,popqa,6,1,5
8b6e861d-1b94-426a-b7dc-ad934b103f85,popqa,12,1,5
29713519-cbb2-46c9-80e3-ef7a5e662db2,popqa,6,2,5
3ac6a186-064a-4b6f-bc02-ac32df92090a,popqa,6,1,5
c1fc976e-b944-48b1-9a35-6a972f20f64b,popqa,6,1,5
e0232e27-2090-4673-bf52-cdd9181b3267,popqa,6,1,5
f85a62c7-519e-4ff0-b5b6-3b8feb435f2b,popqa,8,2,5
c310997b-25e5-44f4-b7f3-c0c46c3451e3,popqa,7,1,5
1d8a17f1-2ffa-4344-9ff9-c5bcd2274edd,popqa,8,1,5
8b6cdce0-ea6f-4be5-a173-18b088521ced,popqa,7,1,5
8631fc60-aea8-4c00-bea9-4c7f163ca451,popqa,10,1,5
c0448f43-7c36-4b80-90dd-4866cc3b2ace,popqa,6,2,5
ef28b579-a03c-45d3-b8da-ac6ccb3d8b88,popqa,8,1,5
84d3937e-c7c6-441a-8505-945bea5a6bc3,popqa,6,1,5
abd9cdf1-6840-4033-a8ae-f44ecd843b6d,popqa,6,1,5
17a00355-d99d-4906-bfe5-47d08913ceb7,popqa,10,1,5
f9b034dc-4b9b-404e-b5df-eab11decfd3c,popqa,6,2,5
69642d94-3230-44eb-84d7-5232280271fa,popqa,6,2,5
afa80527-c42e-45a5-a5cd-84434088907d,popqa,6,1,5
e9ca0c46-afa4-480b-9983-1edf703e73de,popqa,6,1,5
e9f30b5e-864b-4c72-80f4-abd53b1e4507,popqa,6,2,5
7eee75cb-e32a-41ea-a4f3-e6ae071a334a,popqa,6,1,5
2f72889e-c885-4b5f-be76-33b3263df8f3,popqa,7,1,5
d7c11071-7096-46ef-a621-435aa10fcff5,popqa,6,1,5
d01ada4e-268a-412f-932f-d6e890406da1,popqa,9,2,5
901a7985-90f2-48d3-9065-a00a737354e7,popqa,7,1,5
1d2f81ff-17dd-442d-abd3-1750cb427526,popqa,7,1,5
4e6b643e-b6b9-408b-b90b-c407866f826a,popqa,7,1,5
a3e64f34-41aa-4279-ab61-c29d1e46dcd5,popqa,8,1,5
7133fd6b-aff1-426b-bc27-b5026b6623dd,popqa,6,1,5
559cf4fe-f52b-4a11-8a31-5cc260480f43,popqa,11,1,5
93bcff7c-185b-4bb3-90a0-02023e9a4b19,popqa,7,2,5
88417702-02e2-4fa8-b220-8819c1b67d65,popqa,7,2,5
79f26300-40cf-4936-96b4-1425b823beca,popqa,6,1,5
a2976697-ec93-42de-b396-2447571c0117,popqa,9,2,5
1dd62e95-b83a-44c5-928b-2d0a17a79a0a,popqa,9,1,5
3b9c92b8-5287-4a40-854f-77f905f5e5cc,popqa,7,2,5
64d6abb9-acab-4eed-ba40-53c244afa9ca,popqa,8,2,5
89e2ed45-d0c9-4f26-8bf1-fff38b6eda05,popqa,6,1,5
d1993e12-f6ca-41f6-b192-8ddb2a05a497,popqa,7,1,5
6d6438b9-8ecd-445a-801d-aa757072cdb4,popqa,6,2,5
446feb39-c68a-4d51-8850-138ae536440c,popqa,6,1,5
db0aab50-bc29-41e4-bcd8-f620bd1b0ad4,popqa,6,1,5
86c05983-2e13-4ffb-894f-f70f1b2a1f35,popqa,7,2,5
fdd8d0b1-d29c-45fa-8aec-1a279e4bcd59,popqa,9,1,5
ba3ab39f-371b-4895-922a-5258c7dceafa,popqa,8,1,5
3d425b13-6887-4205-885a-bfc834fc3a0a,popqa,8,2,5
dd431c9d-ebaf-4d38-8b96-2fffb70a38be,popqa,6,2,5
bffd5f52-8c2e-457e-b272-88b62a7e3fe6,popqa,10,1,5
f85c7958-7746-4ddc-8638-1d1802c2259c,popqa,8,1,5
dfe84890-40e7-4b77-92e8-72a794876782,popqa,10,2,5
18ab98a7-7139-47ad-b0bc-97f6fb8ff3e0,popqa,7,1,5
31858d67-e750-4f2c-9974-ac5d3dfb27a3,popqa,6,1,5
9abd77ce-5825-462f-a3e8-302bcbfebd6a,popqa,6,1,5
5cdfce56-fc27-4796-88f3-12bf185bd749,popqa,7,1,5
43d9b015-3e57-43dd-850a-26f687cfcc83,popqa,7,1,5
5c737dbd-5373-4b09-991f-df79b5750b2d,popqa,6,1,5
bf954a46-c1e3-41e4-ac7c-931626a08591,popqa,7,1,5
31657565-77f2-4a90-87b7-8c3449660db4,popqa,6,1,5
6af5fdcf-49be-478b-8166-9dcf61bb8fa6,popqa,9,2,5
ed27e7f6-bd5f-47ae-9555-15e3cac193d7,popqa,6,1,5
e3ff633e-5dcf-4274-8dc4-691d6197ef27,popqa,9,2,5
3f213166-3193-4cfd-9b30-bc7abb3b0acf,popqa,6,1,5
d4d86909-87da-44df-b8fa-7a40d469c3c5,popqa,8,1,5
83620739-7bd5-4633-9a8c-28ce1fbeab2e,popqa,6,2,5
194ccef9-e701-4e0e-b41a-2ed7c71c450c,popqa,6,2,5
799922d8-40f2-4826-9bdc-ddf6c43f0986,popqa,7,1,5
410ce06e-ae81-445d-be21-040d6c8cc657,popqa,6,1,5
85a1f8bf-479b-4275-920a-a831b13c621f,popqa,6,1,5
f4569113-4edc-412e-a11b-569b609cca85,popqa,7,1,5
43ea085c-4f4b-47d3-b4e8-9aa8f9051f74,popqa,9,1,5
a883d40c-2d3c-42d5-b505-3bf5ce07da40,popqa,8,2,5
78278834-bd48-44f5-bf47-2f91aab7a255,popqa,6,1,5
1c518c05-3d46-4921-ad0d-e45e150ab4ef,popqa,6,1,5
c8b481d2-ac5b-468c-a81d-9d6d8fa76634,popqa,6,1,5
de2f1d29-6596-46be-b30c-edf8927af3f5,popqa,8,2,5
2401de8b-ffe0-47d0-a80a-bf4e6b7f2313,popqa,7,3,5
306b0a1f-0952-4f67-b6c5-9c7cae78112b,popqa,6,1,5
1e6af8e1-f347-4151-9fc1-76164baea6d3,popqa,7,1,5
0f577a89-2814-4181-b7ac-38cdb8f8e9f8,popqa,7,1,5
54959bc4-69e1-4d83-be27-d9adfa695f1b,popqa,6,1,5
0fe811b4-7208-4f0c-86d2-c3d804966cdc,popqa,6,1,5
ccfb16a1-5847-4b91-b8f2-49e06ad31c1b,popqa,6,1,5
36a833c2-5720-45d8-a01d-f10fc782dba1,popqa,6,2,5
0509ecbd-30e8-4057-82fb-8d313686d01c,popqa,7,1,5
1727d129-071d-4eb8-aa85-5da8f916ac38,popqa,7,1,5
a545e337-8c22-454c-a627-c578925628ac,popqa,8,1,5
5d9fb029-1933-4105-b7b8-0ebbd0768133,popqa,6,1,5
de023883-a543-4954-9d09-953f71f4e9e0,popqa,7,2,5
40c36a22-6727-4f6c-95fd-5fe3d4711346,popqa,6,1,5
853886b8-a442-4505-ba3b-feb8aecc5a49,popqa,6,1,5
d68874dc-5994-42fa-8f7f-f02186f923e9,popqa,6,1,5
0ae38a6f-d0a5-45e5-892d-0f2fa098d94c,popqa,6,1,5
4f207d8c-5b58-4fcf-87fd-d70d07f8ec28,popqa,9,1,5
97193a40-b0de-4d21-83fc-729dfb083bc2,popqa,7,1,5
ea857de7-5311-4594-842e-0b5daaf3a799,popqa,8,2,5
5bfb160c-be27-4705-9733-188774bb864f,popqa,10,1,5
2dde82c6-b2b2-45f3-8a91-cf44e0f57a1b,popqa,6,2,5
39def9fd-df4d-426b-9c71-efba224ac63a,popqa,6,1,5
dc9fce32-830a-49c9-9492-f01966feda4c,popqa,6,1,5
4bf3278c-f586-4103-93dc-f285f975d3f9,popqa,6,1,5
a82d2637-1fcb-401a-afed-3219e3561c96,popqa,6,1,5
88fc6586-c75e-4ece-8e5a-1a824d02ce8c,popqa,7,1,5
088b23eb-e07e-4db2-8372-5bc02c5dec9d,popqa,9,1,5
c70a972d-a1de-4289-b000-566f9cf92d6b,popqa,7,1,5
84ef7122-cd4a-4b0d-a092-b595de47d8bd,popqa,6,1,5
21f1b7ba-7675-414f-bd7e-8d95eb89285f,popqa,6,1,5
67a21505-0bb1-4feb-8cf6-9de0b13a6dc2,popqa,6,2,5
3f789aab-a7db-4bde-a486-36d7f0348dd9,popqa,6,1,5
ab8102fe-c0c1-4ce3-9b72-7ca8c6b52175,popqa,6,2,5
5e909a1c-8b93-4727-945e-d1d817fb9474,popqa,7,1,5
7a690736-b267-4826-b589-d00a4c6c5bba,popqa,7,1,5
a50ad644-e764-405a-9e3b-aee6a68a4862,popqa,7,2,5
89e92ec2-d7ca-4567-98ab-12f575edfa5a,popqa,8,1,5
55d36f81-cce3-4b87-86c9-3fe2b8742f38,popqa,7,1,5
79981f8d-9898-467d-aa8d-999c0c9d858a,popqa,7,1,5
63dfd43d-8dba-4118-b7df-5154f6f54281,popqa,6,1,5
9a2e1eed-15dd-4ad5-a7cc-075517c39ea2,popqa,8,1,5
75cefe69-b260-4b04-b81c-daa9fc75d568,popqa,6,1,5
5c74c89d-3259-4109-b3ea-e284d2d76099,popqa,8,1,5
8f3f94ba-a47d-4323-8874-ced12abd5c2d,popqa,7,1,5
4a775856-35e7-4e3f-952b-39fc9eab8e97,popqa,7,1,5
d5e13df8-953b-4813-9147-b4c50485fd3d,popqa,7,1,5
4757f176-f87f-4b92-be1d-34bc87fbcfc2,popqa,7,1,5
1cdaba14-ba75-4c47-aa59-5f5f7bb06877,popqa,6,1,5
1bb284e0-34dd-4333-8532-1e0e980f520d,popqa,7,1,5
eaaee0da-cb59-4301-b2e7-e5cfbd602166,popqa,7,2,5
61fba66a-7282-46fb-a7a4-36735bc32e78,popqa,7,1,5
cc2fb428-91b4-4a04-9c18-e37038f99f54,popqa,6,1,5
2f29439b-3aca-4d0e-81fa-458bafb427d6,popqa,7,1,5
82923214-0d2e-4064-953c-3fc443116ebf,popqa,6,1,5
b4043643-7409-42dc-b431-5cb044508c7f,popqa,9,2,5
f92d5e37-3845-4abe-82dc-e9fc55dafee7,popqa,8,2,5
00ca7914-e305-4025-abcd-045e197e47d6,popqa,9,1,5
8d4e4897-fc2f-4859-95d5-c37f70b8bfbc,popqa,7,1,5
08a825cf-8360-4e5d-a896-bc61fe7026bf,popqa,6,2,5
9199d4dd-b6d0-4817-8a90-ed0e1c56bd63,popqa,7,1,5
43529f15-1705-49f5-9fb5-d71dcfcae262,popqa,9,1,5
365b75db-4a97-4c0b-b46e-195c4e7e8e20,popqa,6,1,5
7c686da7-eb73-4d01-91ec-9d009535c771,popqa,9,1,5
0d08a29a-e955-4083-8238-d5bb9ca2288f,popqa,8,1,5
7548a699-d968-4dc7-bd0a-08d575f415d5,popqa,7,2,5
825c1808-a2bc-4ebe-bb34-52f46e01d2b5,popqa,7,1,5
d9c5dee6-9788-4ca5-bd68-c9524f1b2ece,popqa,7,1,5
764a93fa-bf3f-482c-8017-43ad8496f5da,popqa,8,2,5
a6ffc2f3-faf5-43cb-9f3a-578264ed1738,popqa,7,2,5
6df50411-306f-445a-8d50-d54f188ce698,popqa,8,1,5
32fb79c2-19ba-4739-89c5-de99611a3415,popqa,6,1,5
d7f33b1d-ecc6-4a28-8590-da4d79eb6a87,popqa,7,1,5
86d63444-2bd6-4c1f-bfb4-0c10b4eca340,popqa,8,1,5
7c813ec5-669a-4101-81cf-7b54c4f44892,popqa,7,1,5
20fb6dce-8048-44fc-9f6b-e9d6430f27e0,popqa,6,1,5
b2104064-68cc-4491-ac06-a2736de675ff,popqa,7,1,5
83c8c01f-ceff-40ff-8b98-22dc1217a796,popqa,7,1,5
2bb59275-f114-4989-9c40-9b81e6c2b0c6,popqa,9,1,5
9d83fed6-0bc8-4581-b46e-982f87f55355,popqa,7,1,5
723565db-b3bf-4d46-97ad-f9495110a99a,popqa,9,1,5
624cfaec-8d7c-4061-be8b-c4f1dab0130c,popqa,9,2,5
2c0e8516-ed4a-483e-8e23-dacad02db3cb,popqa,7,1,5
bdf17f55-f9c5-42df-ba4b-4e40c10018ad,popqa,6,2,5
6f3627d0-c09f-4a1e-bc11-28e26aaf5e4f,popqa,6,1,5
43ffc907-1d48-4805-b534-44ec0e6c78de,popqa,8,1,5
e38959ab-ab41-4eed-ace4-632f3f0de8b6,popqa,6,2,5
ed6ea739-9aaa-4fb3-a846-034dec2aea9e,popqa,7,1,5
49f391e6-4c3d-4266-9ee5-32ab4bdfc4a3,popqa,8,1,5
d1e888bb-0421-4457-8fff-33e880cda43a,popqa,7,1,5
489d9905-17d8-4f50-979e-d1e68322e045,popqa,6,1,5
2995a715-feec-47e4-bfc2-34f3d0c827e7,popqa,8,1,5
ab60ba52-9ded-4109-a982-d37801c81fab,popqa,6,1,5
1fc0811c-cf26-4021-b7a2-d927e3c4e83e,popqa,7,1,5
f159d209-ba59-4f95-a785-d4eb84e97e18,popqa,6,1,5
d87edc40-cdaf-4d63-b09a-3bbaec060c80,popqa,10,1,5
386a2497-8ae8-4bd6-a167-203c4b5109bf,popqa,8,1,5
72ef606e-b29f-4316-a322-20a6503b3935,popqa,8,1,5
6e66bd22-11e8-4c36-bd3a-5c8c5e95afaf,popqa,6,1,5
f20e580a-b77f-4f28-a2e8-e77d08d65957,popqa,6,2,5
689b6cbe-8a49-493e-92c3-b5e5957cb95a,popqa,7,1,5
282b49f7-933a-474e-a65b-1bbc88f58457,popqa,7,1,5
f4e3888e-c38d-49e6-9d63-72321b30439e,popqa,8,1,5
e131134d-ab6d-44fe-960a-ddf7b8515da1,popqa,11,1,5
83aac1bb-a1d8-4582-805c-e4a62ad30cec,popqa,9,1,5
818ec81b-4bdb-43ef-8dcd-2845c3e44571,popqa,6,1,5
bb749cec-1be5-4fe2-910a-fe70f24b92b8,popqa,6,1,5
c6d8395a-ee68-4d24-b094-029fc67cb9dc,popqa,6,1,5
e8f5888f-67fa-484e-ab31-454576c58799,popqa,6,1,5
5ac15a6c-de1e-4274-a673-7ab2c2efd8d0,popqa,6,1,5
501499ca-4e75-462c-856b-ef7f20517d61,popqa,6,2,5
6a92d326-8f76-401d-a266-517d286a7c78,popqa,6,2,5
0b4a441a-24dc-4f31-b8af-69d06ab9d0e0,popqa,6,1,5
2607d204-374e-43be-9f77-13da5ba6087e,popqa,6,1,5
2d9f253d-4ad4-4154-8bc6-1d62cc01a996,popqa,6,2,5
3632a427-d968-4f80-8000-2d3230911edb,popqa,6,3,5
4909f4eb-370f-421b-b4dc-efe01a0d4448,popqa,6,3,5
97d83cba-3767-420f-bd97-0be4804659f3,popqa,8,1,5
44fdb180-c8c9-4536-9b47-5196001aca8a,popqa,8,1,5
efc33eb3-5019-4ae3-9640-a5cfdafd7f14,popqa,7,1,5
e0f2f1d7-ca46-4a52-832a-0a2aa3422e93,popqa,6,1,5
7d8daaca-8017-499c-8680-50e352be3adb,popqa,8,2,5
e49546a5-4073-4f5f-abfd-f3a0872e24e6,popqa,6,2,5
7ed944ec-814c-409d-a68f-830f498dd77c,popqa,8,2,5
120f9e28-16c1-486b-9bf2-88710f4b5919,popqa,8,1,5
a3e66e89-2994-4c8b-86a0-86464d5204d8,popqa,9,1,5
f5874af4-e686-44d8-b1f4-505789e24db3,popqa,6,2,5
02d24d0f-1f54-4b01-8077-0376e2d2e342,popqa,7,1,5
98582481-e452-46dd-b3f5-94ea1defbc57,popqa,6,1,5
482c14bd-0b94-4158-b150-706f5d20f7f0,popqa,8,1,5
b6ef964b-fe07-4de0-9ef9-463a5b902f43,popqa,15,2,5
29670e32-1145-4e76-8545-7d6b3930b378,popqa,6,2,5
3cd52b48-6740-481f-b970-04b8ef14fbe7,popqa,6,1,5
ba872b56-b4b0-475f-a8db-fd66b7f6dd16,popqa,6,1,5
9bd4a5d7-26cf-4f4f-aab8-1114f0428be3,popqa,7,1,5
e03ce0e0-782f-4b85-af4c-abae61415f56,popqa,6,1,5
3450185b-6a5d-4e61-84f1-b3257b75a6aa,popqa,7,1,5
ae5c5057-80fd-47b2-b994-e5f5f7ad2886,popqa,6,1,5
de3dd36f-1e20-4304-ae35-eb9642930777,popqa,7,1,5
ff4e91ee-c2c8-4685-8399-ba484161b3bb,popqa,7,1,5
69fba515-1119-4569-b86e-afaffccf7b36,popqa,8,2,5
e33a9bf4-1b03-4657-975e-b3cdfde43526,popqa,6,1,5
50919cc9-6427-4ba8-8e33-b51fd2988c70,popqa,7,1,5
8de9a7a3-aae7-4d01-87d9-081f0520cbb3,popqa,6,2,5
51b265d4-d86b-4820-960e-29262caa4d3b,popqa,7,2,5
ec0eb2b3-98b5-4da6-b60e-d24afa6fa205,popqa,6,1,5
31ee98f5-49b6-4b8c-bab9-acac51e98a9f,popqa,7,1,5
da9df14e-12b1-438b-b090-62b64e91e8de,popqa,6,2,5
ec97e97b-f9f2-4de2-93f2-e503302cee50,popqa,6,1,5
da36c925-7589-416b-9a39-bc8cdcce5a3b,popqa,7,2,5
c0f7806b-34e9-49f3-b16a-32ce42072ae5,popqa,6,1,5
1d62d27a-67ad-4722-a1f2-044c550468ab,popqa,6,1,5
a6aec028-fad1-4fc5-9475-239a3ff6cf2c,popqa,6,2,5
598c854f-fcb0-4ee7-b52d-4dd687726467,popqa,7,1,5
12733bb7-b303-4c3a-911f-91d80b5a753d,popqa,7,1,5
cc291baa-e6f6-4140-8869-1d36b69fa9d1,popqa,6,1,5
d02d1f89-ad33-4c5b-b4cd-c784bf9b7462,popqa,7,1,5
5d79c9db-34c5-4ce5-8e83-c5aa16fb5077,popqa,6,1,5
930c6a33-7903-48b8-b6b1-dee24ce91029,popqa,6,1,5
f3a4fc5d-b770-493e-bfd6-6e06e2513a7a,popqa,7,1,5
c2def0f9-2ec4-4c01-8e9f-d830d534cd1a,popqa,6,2,5
ab6f6277-985c-41b3-bd7e-df2a1f12e81b,popqa,7,1,5
228fa1f7-1095-4c3c-829c-c71a8de9365b,popqa,7,4,5
f3068ace-77ce-4293-8486-8190d66db28a,popqa,6,1,5
11076d01-9a1c-427e-90da-faea63f73db1,popqa,6,2,5
49b9ee50-809b-4d94-b7ec-879583472245,popqa,8,3,5
6a100021-274d-472d-b05e-6f1f4f3e37f8,popqa,14,1,5
787cfd77-01b2-418e-abac-3ad07f60fb3e,popqa,6,1,5
58e04fa8-5ea0-40fb-85e0-9b0b4779e79e,popqa,7,2,5
e10e75a4-dd4e-43d0-aa10-b4549bb5fa6c,popqa,7,3,5
5d8dd3c8-944e-4e40-9d49-8d1a46e848e1,popqa,7,1,5
606b21ed-3ef9-415a-9d0a-dc8b1271b441,popqa,8,1,5
490a5a83-8e99-466a-88e6-ee95904c9f32,popqa,12,1,5
a428363a-4cee-4d45-8e20-c9ba9fcef97e,popqa,6,3,5
423d7a2f-ce12-4713-a5f9-c0d5f30fca3d,popqa,7,1,5
a80a42f0-c86b-476b-831d-0222ba17cf34,popqa,8,1,5
71feba40-d4dd-40fd-958b-2b02211a8eb5,popqa,6,1,5
c60734b3-99e4-4e81-856c-685d2fbe43b6,popqa,7,2,5
e48fa025-3990-4579-8ca3-80eed9169fc9,popqa,6,1,5
2040cdf9-65be-4c70-9d84-84d05d88dcf0,popqa,6,1,5
3f329fcb-ab16-4959-ba75-a6b6362dde5a,popqa,7,1,5
19bc4604-f3c1-4d74-a691-a27de5dd7d55,popqa,6,1,5
e050ee52-63bc-44db-83b4-935713e7b8cf,popqa,8,1,5
255a9f0b-e49d-49e2-802c-d992043832e0,popqa,9,1,5
193178dd-d569-4b76-9e8f-afd96332560a,popqa,7,2,5
1144c876-8086-480b-a0f5-69bda78cef2d,popqa,10,1,5
b769fd74-58e4-420f-a166-75219e5fc31d,popqa,8,2,5
42753111-6e65-4a50-b8f7-9b593c238c79,popqa,6,1,5
ef748eaa-bdf7-4176-ac49-55dfb66bf276,popqa,6,1,5
7631ed39-5960-41cb-9213-75d6ff9dea26,popqa,8,1,5
a57211b2-c5c0-4c84-9205-8898a367d1a7,popqa,6,2,5
e9e9e486-43be-4689-ba5d-a07fd594bff9,popqa,8,1,5
59547293-6bb7-42ca-b3ac-4b3b798a47c1,popqa,7,1,5
710c5a95-aeac-4be3-9dd9-1ca94a5ac02b,popqa,8,1,5
3a649d98-1a61-4269-accb-4a730aa05436,popqa,6,2,5
70779926-f7cf-4e88-9fc2-7db0549c6692,popqa,8,3,5
be56d190-3e7b-48f2-92ee-c985f6cff589,popqa,6,2,5
2e22e2eb-e1d2-4f03-9966-5c505eba3d38,popqa,6,1,5
70518546-756d-4cc2-909d-7b1cf648c8a1,popqa,6,1,5
3cb9e181-96e0-448c-ac2b-684b0f16cf56,popqa,7,1,5
76212448-e12d-4f2c-8bb6-d944d033af85,popqa,7,1,5
fd3c7b18-7988-40e8-bae5-833423b0c881,popqa,6,1,5
23d89742-bc25-4d34-99c3-b3410b4f9561,popqa,9,2,5
0547a24d-2d09-4ea0-a95c-383f1bf3ac6a,popqa,6,1,5
e6792d38-66fa-4397-af58-b4b9dd915edf,popqa,7,1,5
b8596219-9d5d-4732-800c-18e32e876b94,popqa,7,1,5
6eb20e10-b540-4624-b61f-11aebf45723d,popqa,9,1,5
0fba5842-88ae-476d-899c-a8f85f352309,popqa,6,1,5
09f203a0-b3c2-46f8-8910-3beb5d44f9c2,popqa,6,2,5
cc5fb6eb-f167-4697-829c-5608f2a14de8,popqa,9,2,5
b8472e62-8fd4-4bdf-ac9a-fc84eba9a30a,popqa,9,1,5
be0f7437-ea05-4ae7-ba9e-3b2f149fa272,popqa,8,1,5
516fe9c5-8878-420e-8dae-15699c908cda,popqa,7,1,5
3c9c7fa7-ee53-4460-9e8c-ab9b6ddc3752,popqa,6,2,5
e894879f-0e8a-46d0-9cb3-43d601f22f81,popqa,6,2,5
32fbf146-331b-491f-a737-8d0739b6556f,popqa,6,2,5
3cd28bc3-5e90-4991-9456-372ea138c936,popqa,9,4,5
4aa18767-9bda-4b35-b761-277853a13d5f,popqa,6,1,5
